"id_soal","id_matpel","id_topik","judul_topik","id_sub_topik","judul_sub_topik","id_tag","tag","konten_soal","opsi_1","opsi_2","opsi_3","opsi_4","kunci_jawaban"
"2607","3","26","Menggapai Cita Melalui Kreativitas","62","Teks Prosedur","3344","kalimat_utama_paragraf","<p>Bacalah paragraf berikut dengan saksama.</p>
<p>(1) Kecerdasan anak tidak hanya bergantung pada genetik (keturunan), tetapi juga di pengaruhi pola asuh dan pendidikan. (2) Untuk itu, diperlukan lingkungan yang memungkinkan agar anak berkembang secara optimal. (3) Lingkungan yang dimaksud adalah lingkungan yang mendorong anak melakukan penemuan/percobaan, tetapi sekaligus aman dan nyaman. (4) Rasa nyaman, bebas bergerak, merangkak, berjalan, dan bermain akan merangsang perkembangan anak.</p>
<p>Kalimat utama paragraf tersebut ditunjukan nomor . . .</p>","<p>(1)</p>","<p>(2)</p>","<p>(3)</p>","<p>(4)</p>","A"
"2608","3","28","Mengulas Berbagai Karya Sastra","64","Teks Ulasan","3345","mencari_persamaan_dalam_berita","<p><strong><em>Bacalah kedua berita berikut dengan saksama, kemudian kerjakan soal berikut.</em></strong></p>
<p><strong>Berita 1</strong></p>
<p>Pelatih Tim Nasional Indonesia U-23, Aji Santoso, merilis, 30 pemain yang akan mengikuti seleksi tahap kedua di Sawangan,Depok, mulai 17 Desember 2014. Dari 30 pemain, terdapat pemain yang sebelumnya mengikuti seleksi pertama. Sementara sisanya terdiri dari pemain-pemain baru. Seleksi ini adalah bagian dari usaha Aji untuk membentuk kerangka tim. Tim ini diproyeksikan tampil di SEA Games 2015 di Singapura, Juni 2015.</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; (Sumber: Kompas.com)</p>
<p><strong>Berita 2</strong></p>
<p>Seleksi Tim Nasional U-23 merupakan bagian usaha pelatih Aji Santoso untuk membentuk kerangka tim yang diproyeksikan tampil di SEA games 2015 di Singapura. Mulai 17 Desember 2014, 30 pemain akan mengikuti seleksi tahap dua di Sawangan, Depok. Dari total keseluruhan pemain, terdapat pemain yang sebelumnya mengikuti seleksi pertama.</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; (Sumber: Kompas.com)</p>
<p>persamaan isi kedua berita tersebut adalah . . .</p>","<p>Persiapan SEA Games 2015</p>","<p>SEA Games diselenggarakan Juni 2015</p>","<p>Seleksi Tim Nasional U-23</p>","<p>Aji Santoso pelatih Tim Nasional U-23</p>","C"
"2612","3","28","Mengulas Berbagai Karya Sastra","64","Teks Ulasan","3350","perbedaan_penyajian_berita","<p><strong>Berita 1</strong></p>
<p>Pelatih Tim Nasional Indonesia U-23, Aji Santoso, merilis, 30 pemain yang akan mengikuti seleksi tahap kedua di Sawangan,Depok, mulai 17 Desember 2014. Dari 30 pemain, terdapat pemain yang sebelumnya mengikuti seleksi pertama. Sementara sisanya terdiri dari pemain-pemain baru. Seleksi ini adalah bagian dari usaha Aji untuk membentuk kerangka tim. Tim ini diproyeksikan tampil di SEA Games 2015 di Singapura, Juni 2015.</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; (Sumber: Kompas.com)</p>
<p><strong>Berita 2</strong></p>
<p>Seleksi Tim Nasional U-23 merupakan bagian usaha pelatih Aji Santoso untuk membentuk kerangka tim yang diproyeksikan tampil di SEA games 2015 di Singapura. Mulai 17 Desember 2014, 30 pemain akan mengikuti seleksi tahap dua di Sawangan, Depok. Dari total keseluruhan pemain, terdapat pemain yang sebelumnya mengikuti seleksi pertama.</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; (Sumber: Kompas.com)</p>
<p>Perbedaan penyajian kedua berita tersebut adalah . . .</p>","<p><img src=""assets/js/fileman/Uploads/PAKET44A.png"" alt="""" width=""577"" height=""60"" /></p>","<p><img src=""assets/js/fileman/Uploads/PAKET44B.png"" alt="""" width=""576"" height=""34"" /></p>","<p><img src=""assets/js/fileman/Uploads/PAKET44C.png"" alt="""" width=""576"" height=""34"" /></p>","<p><img src=""assets/js/fileman/Uploads/PAKET44D.png"" alt="""" width=""576"" height=""37"" /></p>","D"
"2614","3","28","Mengulas Berbagai Karya Sastra","64","Teks Ulasan","3352","biografi","<p>Bacalah kutipan teks biografi berikut dengan saksama.</p>
<p>Pengakuan lain atas Kemampuan Nicholas Saputra, ia dapatkan dalam bentuk menjadi pembicara dalam berbagai pelatihan mengenai film dan menjadi juri dalam berbagai festival film di dalam maupun di luar negeri. Salah satunya adalah dengan menjadi juri <em>Best Asian Films </em>dalam <em>Singapore Intenasional Film Festival 2008</em> yang memperbutkan <em>Silver Screen Awards.</em></p>
<p>Isi kutipan teks biografi tersebut adalah . . .</p>","<p>Nicholas menjadi pembicara dalam pelatihan mengenai film.</p>","<p>Reputasi Nicholas dalam film diakui di dalam maupun di luar negeri.</p>","<p>Nicholas mendapat ketenaran karena ketampanannya</p>","<p>Hasil usaha keras selalu mendatangkan hasil yang lumayan.</p>","B"
"2618","3","26","Menggapai Cita Melalui Kreativitas","62","Teks Prosedur","3358","teks_iklan","<p>Cermati iklan tersebut.</p>
<p><img src=""assets/js/fileman/Uploads/paket4 no6.png"" alt="""" width=""581"" height=""171"" /></p>
<p>Isi iklan tersebut adalah . . .</p>","<p>penawaran jasa pindah rumah</p>","<p>penawaran jasa renovasi rumah</p>","<p>penwaran rumah</p>","<p>penawaran alat transportasi</p>","A"
"2621","3","26","Menggapai Cita Melalui Kreativitas","62","Teks Prosedur","3361","kalimat_fakta_dalam_iklan","<p><strong><em>Cermati iklan berikut, kemudian kerjakan soal-soal berikut.</em></strong></p>
<p><strong><img src=""assets/js/fileman/Uploads/paket4 no7.png"" alt="""" width=""586"" height=""168"" /></strong></p>
<p>Kalimat fakta dalam iklan tersebut adalah . . .</p>","<p>(1) dan (2)</p>","<p>(1) dan (4)</p>","<p>(2) dan (3)</p>","<p>&nbsp;(3) dan (4)</p>","B"
"2623","3","26","Menggapai Cita Melalui Kreativitas","62","Teks Prosedur","3363","kalimat_opini_dalam_iklan","<p>&nbsp;</p>
<p><img src=""assets/js/fileman/Uploads/paket4 no7.png"" alt="""" width=""586"" height=""168"" /></p>
<p>Kalimat opini dalam iklan tersebut adalah . . .</p>","<p>(1) dan (2)</p>","<p>(1) dan (4)</p>","<p>(2) dan (3)</p>","<p>(3) dan (4)</p>","C"
"2624","3","26","Menggapai Cita Melalui Kreativitas","62","Teks Prosedur","2859","pidato","<p>Dalam rangka hari lingkungan hidup, Pramuka Gugus Depan SMP Kapaltaru mengadakan Persami. Pada saat pembukaan Persami, Pembina upacara berpidato.</p>
<p>Isi teks pidato yang tepat sesuai kegiatan tersebut adalah...</p>","<p>harapan kami, untuk mencegah bahaya banjir dan tanah longsor kita bersama-sama dapat menjaga kelestarian hutan. Hutan menjadi tanggung jawa kita</p>","<p>di hari yang berbahagia ini, kita dapat berkumpul bersama dalam rangka Persami yang terselenggara berkat kerja sama pramuka dengan kementerian lingkungan hidup</p>","<p>oleh sebab itu, marilah kita bersama-sama mencegah penebangan hutan secara liar. Kita jaga lingkungan kita jangan sampai rusak. Kerusakan hutan akan merugikan bagi diri kita</p>","<p>Tidak disangkal bahwa hutan melindungi hidup kita. Salah satu fungsi hutan adalah melindungi tanah dari bahaya longsor. Dengan pelestarian hutan, penyerapan oleh air berlangsung dengan sempurna, bencana banjir dapat dicegah</p>","C"
"2624","3","28","Mengulas Berbagai Karya Sastra","64","Teks Ulasan","2859","pidato","<p>Dalam rangka hari lingkungan hidup, Pramuka Gugus Depan SMP Kapaltaru mengadakan Persami. Pada saat pembukaan Persami, Pembina upacara berpidato.</p>
<p>Isi teks pidato yang tepat sesuai kegiatan tersebut adalah...</p>","<p>harapan kami, untuk mencegah bahaya banjir dan tanah longsor kita bersama-sama dapat menjaga kelestarian hutan. Hutan menjadi tanggung jawa kita</p>","<p>di hari yang berbahagia ini, kita dapat berkumpul bersama dalam rangka Persami yang terselenggara berkat kerja sama pramuka dengan kementerian lingkungan hidup</p>","<p>oleh sebab itu, marilah kita bersama-sama mencegah penebangan hutan secara liar. Kita jaga lingkungan kita jangan sampai rusak. Kerusakan hutan akan merugikan bagi diri kita</p>","<p>Tidak disangkal bahwa hutan melindungi hidup kita. Salah satu fungsi hutan adalah melindungi tanah dari bahaya longsor. Dengan pelestarian hutan, penyerapan oleh air berlangsung dengan sempurna, bencana banjir dapat dicegah</p>","C"
"2624","3","73","Lingkungan","221","menyampaikan pendapat dalam diskusi ","2859","pidato","<p>Dalam rangka hari lingkungan hidup, Pramuka Gugus Depan SMP Kapaltaru mengadakan Persami. Pada saat pembukaan Persami, Pembina upacara berpidato.</p>
<p>Isi teks pidato yang tepat sesuai kegiatan tersebut adalah...</p>","<p>harapan kami, untuk mencegah bahaya banjir dan tanah longsor kita bersama-sama dapat menjaga kelestarian hutan. Hutan menjadi tanggung jawa kita</p>","<p>di hari yang berbahagia ini, kita dapat berkumpul bersama dalam rangka Persami yang terselenggara berkat kerja sama pramuka dengan kementerian lingkungan hidup</p>","<p>oleh sebab itu, marilah kita bersama-sama mencegah penebangan hutan secara liar. Kita jaga lingkungan kita jangan sampai rusak. Kerusakan hutan akan merugikan bagi diri kita</p>","<p>Tidak disangkal bahwa hutan melindungi hidup kita. Salah satu fungsi hutan adalah melindungi tanah dari bahaya longsor. Dengan pelestarian hutan, penyerapan oleh air berlangsung dengan sempurna, bencana banjir dapat dicegah</p>","C"
"2624","3","28","Mengulas Berbagai Karya Sastra","64","Teks Ulasan","2860","bagian_pidato","<p>Dalam rangka hari lingkungan hidup, Pramuka Gugus Depan SMP Kapaltaru mengadakan Persami. Pada saat pembukaan Persami, Pembina upacara berpidato.</p>
<p>Isi teks pidato yang tepat sesuai kegiatan tersebut adalah...</p>","<p>harapan kami, untuk mencegah bahaya banjir dan tanah longsor kita bersama-sama dapat menjaga kelestarian hutan. Hutan menjadi tanggung jawa kita</p>","<p>di hari yang berbahagia ini, kita dapat berkumpul bersama dalam rangka Persami yang terselenggara berkat kerja sama pramuka dengan kementerian lingkungan hidup</p>","<p>oleh sebab itu, marilah kita bersama-sama mencegah penebangan hutan secara liar. Kita jaga lingkungan kita jangan sampai rusak. Kerusakan hutan akan merugikan bagi diri kita</p>","<p>Tidak disangkal bahwa hutan melindungi hidup kita. Salah satu fungsi hutan adalah melindungi tanah dari bahaya longsor. Dengan pelestarian hutan, penyerapan oleh air berlangsung dengan sempurna, bencana banjir dapat dicegah</p>","C"
"2624","3","28","Mengulas Berbagai Karya Sastra","64","Teks Ulasan","2866","perbaikan_pidato","<p>Dalam rangka hari lingkungan hidup, Pramuka Gugus Depan SMP Kapaltaru mengadakan Persami. Pada saat pembukaan Persami, Pembina upacara berpidato.</p>
<p>Isi teks pidato yang tepat sesuai kegiatan tersebut adalah...</p>","<p>harapan kami, untuk mencegah bahaya banjir dan tanah longsor kita bersama-sama dapat menjaga kelestarian hutan. Hutan menjadi tanggung jawa kita</p>","<p>di hari yang berbahagia ini, kita dapat berkumpul bersama dalam rangka Persami yang terselenggara berkat kerja sama pramuka dengan kementerian lingkungan hidup</p>","<p>oleh sebab itu, marilah kita bersama-sama mencegah penebangan hutan secara liar. Kita jaga lingkungan kita jangan sampai rusak. Kerusakan hutan akan merugikan bagi diri kita</p>","<p>Tidak disangkal bahwa hutan melindungi hidup kita. Salah satu fungsi hutan adalah melindungi tanah dari bahaya longsor. Dengan pelestarian hutan, penyerapan oleh air berlangsung dengan sempurna, bencana banjir dapat dicegah</p>","C"
"2624","3","28","Mengulas Berbagai Karya Sastra","64","Teks Ulasan","2867","sapaan_pidato","<p>Dalam rangka hari lingkungan hidup, Pramuka Gugus Depan SMP Kapaltaru mengadakan Persami. Pada saat pembukaan Persami, Pembina upacara berpidato.</p>
<p>Isi teks pidato yang tepat sesuai kegiatan tersebut adalah...</p>","<p>harapan kami, untuk mencegah bahaya banjir dan tanah longsor kita bersama-sama dapat menjaga kelestarian hutan. Hutan menjadi tanggung jawa kita</p>","<p>di hari yang berbahagia ini, kita dapat berkumpul bersama dalam rangka Persami yang terselenggara berkat kerja sama pramuka dengan kementerian lingkungan hidup</p>","<p>oleh sebab itu, marilah kita bersama-sama mencegah penebangan hutan secara liar. Kita jaga lingkungan kita jangan sampai rusak. Kerusakan hutan akan merugikan bagi diri kita</p>","<p>Tidak disangkal bahwa hutan melindungi hidup kita. Salah satu fungsi hutan adalah melindungi tanah dari bahaya longsor. Dengan pelestarian hutan, penyerapan oleh air berlangsung dengan sempurna, bencana banjir dapat dicegah</p>","C"
"2624","3","28","Mengulas Berbagai Karya Sastra","64","Teks Ulasan","3364","0","<p>Dalam rangka hari lingkungan hidup, Pramuka Gugus Depan SMP Kapaltaru mengadakan Persami. Pada saat pembukaan Persami, Pembina upacara berpidato.</p>
<p>Isi teks pidato yang tepat sesuai kegiatan tersebut adalah...</p>","<p>harapan kami, untuk mencegah bahaya banjir dan tanah longsor kita bersama-sama dapat menjaga kelestarian hutan. Hutan menjadi tanggung jawa kita</p>","<p>di hari yang berbahagia ini, kita dapat berkumpul bersama dalam rangka Persami yang terselenggara berkat kerja sama pramuka dengan kementerian lingkungan hidup</p>","<p>oleh sebab itu, marilah kita bersama-sama mencegah penebangan hutan secara liar. Kita jaga lingkungan kita jangan sampai rusak. Kerusakan hutan akan merugikan bagi diri kita</p>","<p>Tidak disangkal bahwa hutan melindungi hidup kita. Salah satu fungsi hutan adalah melindungi tanah dari bahaya longsor. Dengan pelestarian hutan, penyerapan oleh air berlangsung dengan sempurna, bencana banjir dapat dicegah</p>","C"
"2625","3","26","Menggapai Cita Melalui Kreativitas","62","Teks Prosedur","2823","kalimat_efektif","<p>Hadirin sekalian, museum merupakan salah satu sumber belajar. Melalui benda-benda yang dipamerkan di museum, pengunjung dapat memperlajari berbagai hal. Pengunjung dapat mempelajari sejarah perkembangan manusia. Selain itu, pengunjung juga dapat mempelajari budaya dan lingkungan masa lalu.</p>
<p>Perbaikan kalimat tidak efektif pada awal paragraf tersebut adalah...</p>","<p>Hadirin, museum merupakan salah satu sumber belajar</p>","<p>Para hadirin, museum merupakan salah satu sumber belajar</p>","<p>Para hadirin sekalian, museum merupakan salah satu sumber belajar</p>","<p>Hadirin dan hadirat, museum meruoakan salah satu sumber belajar</p>","A"
"2625","3","27","Memecahkan Permasalahan Dampak Teknologi lewat Diskusi","63","Teks Diskusi","2823","kalimat_efektif","<p>Hadirin sekalian, museum merupakan salah satu sumber belajar. Melalui benda-benda yang dipamerkan di museum, pengunjung dapat memperlajari berbagai hal. Pengunjung dapat mempelajari sejarah perkembangan manusia. Selain itu, pengunjung juga dapat mempelajari budaya dan lingkungan masa lalu.</p>
<p>Perbaikan kalimat tidak efektif pada awal paragraf tersebut adalah...</p>","<p>Hadirin, museum merupakan salah satu sumber belajar</p>","<p>Para hadirin, museum merupakan salah satu sumber belajar</p>","<p>Para hadirin sekalian, museum merupakan salah satu sumber belajar</p>","<p>Hadirin dan hadirat, museum meruoakan salah satu sumber belajar</p>","A"
"2625","3","28","Mengulas Berbagai Karya Sastra","64","Teks Ulasan","2823","kalimat_efektif","<p>Hadirin sekalian, museum merupakan salah satu sumber belajar. Melalui benda-benda yang dipamerkan di museum, pengunjung dapat memperlajari berbagai hal. Pengunjung dapat mempelajari sejarah perkembangan manusia. Selain itu, pengunjung juga dapat mempelajari budaya dan lingkungan masa lalu.</p>
<p>Perbaikan kalimat tidak efektif pada awal paragraf tersebut adalah...</p>","<p>Hadirin, museum merupakan salah satu sumber belajar</p>","<p>Para hadirin, museum merupakan salah satu sumber belajar</p>","<p>Para hadirin sekalian, museum merupakan salah satu sumber belajar</p>","<p>Hadirin dan hadirat, museum meruoakan salah satu sumber belajar</p>","A"
"2625","3","71","Tolong-menolong","212","mengevaluasi pemeranan tokoh dalam pementasan","2823","kalimat_efektif","<p>Hadirin sekalian, museum merupakan salah satu sumber belajar. Melalui benda-benda yang dipamerkan di museum, pengunjung dapat memperlajari berbagai hal. Pengunjung dapat mempelajari sejarah perkembangan manusia. Selain itu, pengunjung juga dapat mempelajari budaya dan lingkungan masa lalu.</p>
<p>Perbaikan kalimat tidak efektif pada awal paragraf tersebut adalah...</p>","<p>Hadirin, museum merupakan salah satu sumber belajar</p>","<p>Para hadirin, museum merupakan salah satu sumber belajar</p>","<p>Para hadirin sekalian, museum merupakan salah satu sumber belajar</p>","<p>Hadirin dan hadirat, museum meruoakan salah satu sumber belajar</p>","A"
"2625","3","71","Tolong-menolong","215","menulis surat dinas ","2823","kalimat_efektif","<p>Hadirin sekalian, museum merupakan salah satu sumber belajar. Melalui benda-benda yang dipamerkan di museum, pengunjung dapat memperlajari berbagai hal. Pengunjung dapat mempelajari sejarah perkembangan manusia. Selain itu, pengunjung juga dapat mempelajari budaya dan lingkungan masa lalu.</p>
<p>Perbaikan kalimat tidak efektif pada awal paragraf tersebut adalah...</p>","<p>Hadirin, museum merupakan salah satu sumber belajar</p>","<p>Para hadirin, museum merupakan salah satu sumber belajar</p>","<p>Para hadirin sekalian, museum merupakan salah satu sumber belajar</p>","<p>Hadirin dan hadirat, museum meruoakan salah satu sumber belajar</p>","A"
"2625","3","73","Lingkungan","220","menemukan pokok-pokok berita  ","2823","kalimat_efektif","<p>Hadirin sekalian, museum merupakan salah satu sumber belajar. Melalui benda-benda yang dipamerkan di museum, pengunjung dapat memperlajari berbagai hal. Pengunjung dapat mempelajari sejarah perkembangan manusia. Selain itu, pengunjung juga dapat mempelajari budaya dan lingkungan masa lalu.</p>
<p>Perbaikan kalimat tidak efektif pada awal paragraf tersebut adalah...</p>","<p>Hadirin, museum merupakan salah satu sumber belajar</p>","<p>Para hadirin, museum merupakan salah satu sumber belajar</p>","<p>Para hadirin sekalian, museum merupakan salah satu sumber belajar</p>","<p>Hadirin dan hadirat, museum meruoakan salah satu sumber belajar</p>","A"
"2625","3","28","Mengulas Berbagai Karya Sastra","64","Teks Ulasan","2824","_kalimat","<p>Hadirin sekalian, museum merupakan salah satu sumber belajar. Melalui benda-benda yang dipamerkan di museum, pengunjung dapat memperlajari berbagai hal. Pengunjung dapat mempelajari sejarah perkembangan manusia. Selain itu, pengunjung juga dapat mempelajari budaya dan lingkungan masa lalu.</p>
<p>Perbaikan kalimat tidak efektif pada awal paragraf tersebut adalah...</p>","<p>Hadirin, museum merupakan salah satu sumber belajar</p>","<p>Para hadirin, museum merupakan salah satu sumber belajar</p>","<p>Para hadirin sekalian, museum merupakan salah satu sumber belajar</p>","<p>Hadirin dan hadirat, museum meruoakan salah satu sumber belajar</p>","A"
"2625","3","71","Tolong-menolong","212","mengevaluasi pemeranan tokoh dalam pementasan","2824","_kalimat","<p>Hadirin sekalian, museum merupakan salah satu sumber belajar. Melalui benda-benda yang dipamerkan di museum, pengunjung dapat memperlajari berbagai hal. Pengunjung dapat mempelajari sejarah perkembangan manusia. Selain itu, pengunjung juga dapat mempelajari budaya dan lingkungan masa lalu.</p>
<p>Perbaikan kalimat tidak efektif pada awal paragraf tersebut adalah...</p>","<p>Hadirin, museum merupakan salah satu sumber belajar</p>","<p>Para hadirin, museum merupakan salah satu sumber belajar</p>","<p>Para hadirin sekalian, museum merupakan salah satu sumber belajar</p>","<p>Hadirin dan hadirat, museum meruoakan salah satu sumber belajar</p>","A"
